rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
59,map,sydney,Sydney,WillBarouch,WillBarouch,https://github.com/WillBarouch,5,5,1364,1364,1359,1359,snapshot_2026_09_10.json,snapshot_2026_09_09.json
60,map,yukina-sapporo-chitose,札幌 (Sapporo),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,1170,1170,1165,1165,snapshot_2026_09_10.json,snapshot_2026_09_09.json
61,mod,satellite-overlay,Satellite Overlay,TransitCore,TransitCore,https://github.com/TransitCore,5,5,904,904,899,899,snapshot_2026_09_10.json,snapshot_2026_09_09.json
62,map,yukina-okinawa,沖縄 (Okinawa),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,890,890,885,885,snapshot_2026_09_10.json,snapshot_2026_09_09.json
63,map,yukina-lv-riga,Rīga,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,858,858,853,853,snapshot_2026_09_10.json,snapshot_2026_09_09.json
64,map,mfn-lasvegas,Las Vegas,crumpetime,muffintime,https://github.com/crumpetime,5,5,728,728,723,723,snapshot_2026_09_10.json,snapshot_2026_09_09.json
65,map,warsaw-val,Warsaw,Valdotorium,Valdotorium,https://github.com/Valdotorium,5,5,688,688,683,683,snapshot_2026_09_10.json,snapshot_2026_09_09.json
66,map,au-syd2,Sydney,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,5,5,447,447,442,442,snapshot_2026_09_10.json,snapshot_2026_09_09.json
67,map,yukina-pl-szczecin,Szczecin,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,283,283,278,278,snapshot_2026_09_10.json,snapshot_2026_09_09.json
68,map,au-brisbane,Brisbane,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,5,5,279,279,274,274,snapshot_2026_09_10.json,snapshot_2026_09_09.json
69,mod,resizable-ui,Resizable UI,Tesarzh,Tesarzh,https://github.com/Tesarzh,5,5,252,252,247,247,snapshot_2026_09_10.json,snapshot_2026_09_09.json
70,map,trondheim-no,Trondheim,rslurry,slurry,https://github.com/rslurry,5,5,192,192,187,187,snapshot_2026_09_10.json,snapshot_2026_09_09.json
71,map,hamburg,Hamburg,pierreggt,pierreggt,https://github.com/pierreggt,5,5,162,162,157,157,snapshot_2026_09_10.json,snapshot_2026_09_09.json
72,map,yukina-tw-southern-taiwan,南臺灣 (Southern Taiwan),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,136,136,131,131,snapshot_2026_09_10.json,snapshot_2026_09_09.json
73,map,baghdad,Baghdad,pierreggt,pierreggt,https://github.com/pierreggt,5,5,116,116,111,111,snapshot_2026_09_10.json,snapshot_2026_09_09.json
74,map,mfn-hong-kong,Hong Kong,crumpetime,muffintime,https://github.com/crumpetime,4,4,3052,3052,3048,3048,snapshot_2026_09_10.json,snapshot_2026_09_09.json
75,map,seoul-4,Seoul,kimth9,kimth9,https://github.com/kimth9,4,4,2578,2578,2574,2574,snapshot_2026_09_10.json,snapshot_2026_09_09.json
76,mod,lrt-trains,LRT Trains,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,4,4,1135,1135,1131,1131,snapshot_2026_09_10.json,snapshot_2026_09_09.json
77,map,beijing,Beijing,Kronifer,Kronifer,https://github.com/Kronifer,4,4,1074,1074,1070,1070,snapshot_2026_09_10.json,snapshot_2026_09_09.json
78,map,chongqing,Chongqing,Kronifer,Kronifer,https://github.com/Kronifer,4,4,927,927,923,923,snapshot_2026_09_10.json,snapshot_2026_09_09.json
79,map,ottawa,Ottawa,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,4,4,882,882,878,878,snapshot_2026_09_10.json,snapshot_2026_09_09.json
80,map,opo-pt-metropolitan,"Porto, Portugal",bquelhas,bquelhas,https://github.com/bquelhas,4,4,880,880,876,876,snapshot_2026_09_10.json,snapshot_2026_09_09.json
81,map,yukina-ee-tallinn,Tallinn,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,786,786,782,782,snapshot_2026_09_10.json,snapshot_2026_09_09.json
82,map,yukina-sendai,仙台 (Sendai),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,701,701,697,697,snapshot_2026_09_10.json,snapshot_2026_09_09.json
83,map,yukina-kitakyushu-shimonoseki,北九州・下関 (Kitakyūshū & Shimonoseki),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,569,569,565,565,snapshot_2026_09_10.json,snapshot_2026_09_09.json
84,map,yukina-pl-wroclaw,Wrocław,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,514,514,510,510,snapshot_2026_09_10.json,snapshot_2026_09_09.json
85,map,yukina-tw-chiayi,嘉義 (Chiayi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,245,245,241,241,snapshot_2026_09_10.json,snapshot_2026_09_09.json
86,map,au-perth,Perth,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,4,4,212,212,208,208,snapshot_2026_09_10.json,snapshot_2026_09_09.json
87,map,bonn-koeln,Bonn-Köln,pierreggt,pierreggt,https://github.com/pierreggt,4,4,132,132,128,128,snapshot_2026_09_10.json,snapshot_2026_09_09.json
88,map,yukina-osaka,大阪 (Ōsaka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,2866,2866,2863,2863,snapshot_2026_09_10.json,snapshot_2026_09_09.json
89,mod,citymapper,Citymapper,Gio1112,giorgiodabest,https://giorgio.is-a.dev/,3,3,2797,2797,2794,2794,snapshot_2026_09_10.json,snapshot_2026_09_09.json
90,map,berlin-val,Berlin,Valdotorium,Valdotorium,https://github.com/Valdotorium,3,3,2518,2518,2515,2515,snapshot_2026_09_10.json,snapshot_2026_09_09.json
91,map,ciudad-de-mexico,Ciudad de México,rslurry,slurry,https://github.com/rslurry,3,3,2114,2114,2111,2111,snapshot_2026_09_10.json,snapshot_2026_09_09.json
92,map,helsinki,Helsinki,rslurry,slurry,https://github.com/rslurry,3,3,1335,1335,1332,1332,snapshot_2026_09_10.json,snapshot_2026_09_09.json
93,map,yukina-keihanshin,京阪神 (Keihanshin),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,1235,1235,1232,1232,snapshot_2026_09_10.json,snapshot_2026_09_09.json
94,map,shenzhen,Shenzhen,Kronifer,Kronifer,https://github.com/Kronifer,3,3,1223,1223,1220,1220,snapshot_2026_09_10.json,snapshot_2026_09_09.json
95,map,yukina-hiroshima-kure,広島 (Hiroshima),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,956,956,953,953,snapshot_2026_09_10.json,snapshot_2026_09_09.json
96,map,rotterdam-the-hague,Rotterdam-The Hague,ryandicicco,ryandicicco,https://github.com/ryandicicco,3,3,854,854,851,851,snapshot_2026_09_10.json,snapshot_2026_09_09.json
97,map,calgary,Calgary,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,3,3,785,785,782,782,snapshot_2026_09_10.json,snapshot_2026_09_09.json
98,map,yukina-northern-kyushu,福北 (Fukuoka & Kitakyūshū),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,758,758,755,755,snapshot_2026_09_10.json,snapshot_2026_09_09.json
99,mod,cinematic-camera,Cinematic Camera,TransitCore,TransitCore,https://github.com/TransitCore,3,3,625,625,622,622,snapshot_2026_09_10.json,snapshot_2026_09_09.json
100,map,greater-kuala-lumpur,Greater Kuala Lumpur,nzh0172,naz,https://github.com/nzh0172,3,3,573,573,570,570,snapshot_2026_09_10.json,snapshot_2026_09_09.json
101,map,yukina-hakodate,函館 (Hakodate),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,520,520,517,517,snapshot_2026_09_10.json,snapshot_2026_09_09.json
102,map,yukina-lt-vilnius,Vilnius,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,501,501,498,498,snapshot_2026_09_10.json,snapshot_2026_09_09.json
103,map,cairo,Cairo,ryandicicco,ryandicicco,https://github.com/ryandicicco,3,3,483,483,480,480,snapshot_2026_09_10.json,snapshot_2026_09_09.json
104,map,yukina-nagasaki,長崎 (Nagasaki),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,471,471,468,468,snapshot_2026_09_10.json,snapshot_2026_09_09.json
105,map,yukina-kagoshima-kirishima,鹿児島 (Kagoshima),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,413,413,410,410,snapshot_2026_09_10.json,snapshot_2026_09_09.json
106,map,yukina-toyama,富山 (Toyama),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,402,402,399,399,snapshot_2026_09_10.json,snapshot_2026_09_09.json
107,map,yukina-shizuoka-hamamatsu,静岡・浜松 (Shizuoka/Hamamatsu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,387,387,384,384,snapshot_2026_09_10.json,snapshot_2026_09_09.json
108,map,seoul,Seoul,cromstar,cromstar,https://github.com/cromstar,3,3,374,374,371,371,snapshot_2026_09_10.json,snapshot_2026_09_09.json
109,map,richmond,Richmond,rslurry,slurry,https://github.com/rslurry,3,3,297,297,294,294,snapshot_2026_09_10.json,snapshot_2026_09_09.json
110,map,charleston-huntington-wv,Charleston-Huntington,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,3,3,293,293,290,290,snapshot_2026_09_10.json,snapshot_2026_09_09.json
111,mod,danield1909-realism-pathfinding,Pathfinding Realism Mod,DanielD1909,DanielD1909,https://github.com/DanielD1909,3,3,287,287,284,284,snapshot_2026_09_10.json,snapshot_2026_09_09.json
112,map,bologna,Bologna,Maximilian284,max02,https://github.com/Maximilian284,3,3,218,218,215,215,snapshot_2026_09_10.json,snapshot_2026_09_09.json
113,mod,penguin-approved-rolling-stock,Penguin-Approved Rolling Stock,prodigious-penguin,prodigious-penguin,https://github.com/prodigious-penguin,3,3,216,216,213,213,snapshot_2026_09_10.json,snapshot_2026_09_09.json
114,map,nz-wellington,Wellington,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,3,3,180,180,177,177,snapshot_2026_09_10.json,snapshot_2026_09_09.json
115,mod,madrid-transit-pack,Madrid Transit Pack,xoaninc,xoaninc,https://github.com/xoaninc,3,3,177,177,174,174,snapshot_2026_09_10.json,snapshot_2026_09_09.json
116,map,yukina-sk-bratislava,Bratislava,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,167,167,164,164,snapshot_2026_09_10.json,snapshot_2026_09_09.json
117,map,ruhrgebiet,Ruhrgebiet,pierreggt,pierreggt,https://github.com/pierreggt,3,3,139,139,136,136,snapshot_2026_09_10.json,snapshot_2026_09_09.json
118,mod,noah-great-society,Great Society Metro Train,NoahGarrf,NoahGarrf,https://github.com/NoahGarrf,3,3,84,84,81,81,snapshot_2026_09_10.json,snapshot_2026_09_09.json
119,map,xiamen,Xiamen,Kronifer,Kronifer,https://github.com/Kronifer,3,3,74,74,71,71,snapshot_2026_09_10.json,snapshot_2026_09_09.json
120,map,yukina-ua-chernihiv,Чернігів / Chernihiv,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,7,7,4,4,snapshot_2026_09_10.json,snapshot_2026_09_09.json
121,map,yukina-ua-chernivtsi,Чернівці / Chernivtsi,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,7,7,4,4,snapshot_2026_09_10.json,snapshot_2026_09_09.json
122,mod,unrusted-detroit,Unrusted: Detroit - A Denser Detroit,NoahGarrf,NoahGarrf,https://github.com/NoahGarrf,3,3,3,3,0,0,snapshot_2026_09_10.json,snapshot_2026_09_09.json
123,map,jelegend-tokyo,東京 (Tokyo),jelegend,jelegend,https://github.com/jelegend,2,2,3769,3769,3767,3767,snapshot_2026_09_10.json,snapshot_2026_09_09.json
124,map,zurich,Zurich,Kronifer,Kronifer,https://github.com/Kronifer,2,2,2195,2195,2193,2193,snapshot_2026_09_10.json,snapshot_2026_09_09.json
125,map,los-angeles-county,Los Angeles County,rslurry,slurry,https://github.com/rslurry,2,2,1437,1437,1435,1435,snapshot_2026_09_10.json,snapshot_2026_09_09.json
126,map,yukina-nagoya,名古屋 (Nagoya),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,1177,1177,1175,1175,snapshot_2026_09_10.json,snapshot_2026_09_09.json
127,map,yukina-fukuoka,福岡 (Fukuoka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,1139,1139,1137,1137,snapshot_2026_09_10.json,snapshot_2026_09_09.json
128,map,tampa-bay,Tampa Bay,rslurry,slurry,https://github.com/rslurry,2,2,1033,1033,1031,1031,snapshot_2026_09_10.json,snapshot_2026_09_09.json
129,map,baltimore-dc-corridor,Baltimore-DC Corridor,rslurry,slurry,https://github.com/rslurry,2,2,1028,1028,1026,1026,snapshot_2026_09_10.json,snapshot_2026_09_09.json
130,map,greater-chicagoland,Greater Chicagoland,NerdieSanders,NerdieSanders,https://github.com/NerdieSanders,2,2,990,990,988,988,snapshot_2026_09_10.json,snapshot_2026_09_09.json
131,map,yukina-kobe-akashi,神戸・姫路 (Kōbe & Himeji),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,850,850,848,848,snapshot_2026_09_10.json,snapshot_2026_09_09.json
132,map,yukina-pl-gdansk,Gdańsk,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,845,845,843,843,snapshot_2026_09_10.json,snapshot_2026_09_09.json
133,map,oslo-no,Oslo,rslurry,slurry,https://github.com/rslurry,2,2,833,833,831,831,snapshot_2026_09_10.json,snapshot_2026_09_09.json
134,map,incheon-4,Incheon,kimth9,kimth9,https://github.com/kimth9,2,2,784,784,782,782,snapshot_2026_09_10.json,snapshot_2026_09_09.json
135,map,yukina-cz-brno,Brno,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,778,778,776,776,snapshot_2026_09_10.json,snapshot_2026_09_09.json
136,map,quebec-city,Quebec City,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,2,2,689,689,687,687,snapshot_2026_09_10.json,snapshot_2026_09_09.json
137,map,edmonton,Edmonton,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,2,2,640,640,638,638,snapshot_2026_09_10.json,snapshot_2026_09_09.json
138,map,dubai,Dubai,ryandicicco,ryandicicco,https://github.com/ryandicicco,2,2,576,576,574,574,snapshot_2026_09_10.json,snapshot_2026_09_09.json
139,map,yukina-niigata,新潟 (Niigata),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,499,499,497,497,snapshot_2026_09_10.json,snapshot_2026_09_09.json
140,mod,kr-ktp,Korean Transit Pack,kimth9,kimth9,https://github.com/kimth9,2,2,435,435,433,433,snapshot_2026_09_10.json,snapshot_2026_09_09.json
141,map,yukina-pl-lodz,Łódź,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,418,418,416,416,snapshot_2026_09_10.json,snapshot_2026_09_09.json
142,map,yukina-kochi,高知 (Kōchi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,406,406,404,404,snapshot_2026_09_10.json,snapshot_2026_09_09.json
143,map,yukina-nakaumi,中海 (Nakaumi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,309,309,307,307,snapshot_2026_09_10.json,snapshot_2026_09_09.json
144,map,jerusalem,Jerusalem,BarKuperman,BarKuperman,https://github.com/BarKuperman,2,2,280,280,278,278,snapshot_2026_09_10.json,snapshot_2026_09_09.json
145,map,genoa,Genoa,Maximilian284,max02,https://github.com/Maximilian284,2,2,266,266,264,264,snapshot_2026_09_10.json,snapshot_2026_09_09.json
146,mod,basedgoat-trains,BasedGoat Trains,arniber21,arniber21,https://github.com/arniber21,2,2,247,247,245,245,snapshot_2026_09_10.json,snapshot_2026_09_09.json
147,mod,copy-paste,Copy Paste,seanyushoumori,seanyushoumori,https://github.com/seanyushoumori,2,2,203,203,201,201,snapshot_2026_09_10.json,snapshot_2026_09_09.json
148,map,bari,Bari,Maximilian284,max02,https://github.com/Maximilian284,2,2,190,190,188,188,snapshot_2026_09_10.json,snapshot_2026_09_09.json
149,map,palermo,Palermo,Maximilian284,max02,https://github.com/Maximilian284,2,2,173,173,171,171,snapshot_2026_09_10.json,snapshot_2026_09_09.json
150,map,yukina-ee-tartu,Tartu,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,162,162,160,160,snapshot_2026_09_10.json,snapshot_2026_09_09.json
151,map,au-canberra,Canberra,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,2,2,161,161,159,159,snapshot_2026_09_10.json,snapshot_2026_09_09.json
152,map,amba,Buenos Aires,hernang87,hernang87,https://github.com/hernang87,2,2,145,145,143,143,snapshot_2026_09_10.json,snapshot_2026_09_09.json
153,map,yukina-ee-ida-viru,Ida-Viru,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,141,141,139,139,snapshot_2026_09_10.json,snapshot_2026_09_09.json
